id,text,label,label_txt
1b8110cb-41bd-4bc8-ac37-b02b0c822152,Lo que acaba de pasar en #JuegodeTronos USER es brutal sin palabras.. Estoy en shock aun...,5,['sorprendido']
a3dc4f76-6107-4fe0-a525-322fba78d79f,Hoy es el turno de #Barça vs #Liverpool. Te animas a verlo con nosotros a USER ? Te esperamos! #ChampionsLeague https://t.co/oJBU6EQreL,3,['feliz']
8705ddb7-0070-455b-93dc-780911de73e2,Hoy realizamos una donación de libros a nuestra #AliaRSE USER qué nos recibieron con mucho cariño 💛 la educación es la mejor herramienta para sacar adelante un país #DiaDelLibro #DiaInternacionalDelLibro #Stratego https://t.co/esQ89fgYuy,3,['feliz']
10d6c2b0-e1d9-4ad2-b5d4-317cafa68722,USER excelente #DíaDelLibro📖 gracias a todas esa personas que se dedican a sacar tantos textos,3,['feliz']
5bb5566b-310f-402c-8fc5-6c9489e33775,Dembele de mierda piernas chuecas regalaste dos goles #championsleague barcelona habría ganado 5 a 0 joder,0,['enojado']
672e720e-20b8-4a10-b6af-e72467fc1f5d,"Me cagan los putos del USER , de favor pasen a chingar a su madre. #ChampionsLeague",0,['enojado']
cef9c34a-8f07-4805-a91e-b284a07bab2c,"Y hoy todo mundo resultó Francés por el triste incendio de #NotreDame en Paris, es una pena si lo es, historia y belleza en una catedral pero fue un accidente y esas cosas pueden pasar 😰",4,['triste']
3bd88a4d-1d15-415e-a358-17894b41640b,"Triste coincidencia, capricho del destino. El #15Abril ya era una fecha aciaga por consumarse el trágico destino del #Titanic hace 107 años. Ahora lo recordaremos tb por el devastador fuego de #NotreDame",4,['triste']
340754e0-14e8-4b0d-95be-40c54bd395cf,Que devastador lo de #NotreDame 😢 no parece que va a quedar mucho...,4,['triste']
21134a25-ed97-4e6b-a4d5-1438ad38d716,Una mordidita a la orejona 😊 Qué buen gol #Suarez #VamosBarza #ChampionsLeague USER,3,['feliz']
a656cc1b-abdf-416b-a2e0-05eae9882008,"... La lucha tiene que ser del pueblo y ayuda extranjera porque los que tienen sed de sangre son los chavistas-maduristas que se apoderaron de nuestro país... Los asesinos son ellos, poseídos por el mismísimo diablo... #SOSVenezuela #vivavenezuelalibre #Venezuela",0,['enojado']
99149a6c-9d14-43b1-aa10-4ac8b56e1cd5,Que lindo vivir en esta etapa del fútbol y ver a este monstruo que es MESSI por favor!!! #Crack #ChampionsLeague #BarcaLiverpool,3,['feliz']
c464070a-2610-40ba-867f-57533f6c2ef5,Nunca un movimiento tan social como la lucha contra el #calentamientoglobal liderado por #gretathunberg había tenido tanta repercusión. Que tengan que ser adolescentes y niños los que nos recuerden #nohayplanetaB es que los adultos estamos haciendo algo mal #fridaysforfuture. https://t.co/0iglRsNoQQ,4,['triste']
858c7440-2838-4df6-8d8f-a2eed6244186,"Yo no sigo al Barcelona pero uno tiene que ser muy ciego o muy pendejo para criticar la calidad de fútbol de #Messi, por favor es el amo de los tiros libres!!! Su fútbol es único. Que hermoso es disfrutarlo. #ChampionsxEspn #ChampionsLeague #BarçaLFC #BarcelonaLiverpool #Barça",3,['feliz']
ef538be9-09ce-4045-8c5e-3747274cdd3b,"Miles aterrados con lo de #NotreDame, los franceses esclavizaron y asesinaron a millones de africanos y nadie dijo nada, nadie se aterró.",1,['desagradado']
422d9e77-683a-4e08-8624-f3344bb5778a,Tanta pena me da que #NotreDame arda como que hagan falta sus llamas para que en este mundo se hable de historia. 💔 #NotreDamedeParis,4,['triste']
cc0a0c6c-0b59-4746-b836-25fa5151b7d9,"Como no odiar a la izquierda si siempre termina igual: Como un régimen asesino, usurpador y corrupto. #VenezuelaLibre",0,['enojado']
d9f8de45-4440-4d83-8a38-4438ffd5a404,"Que nervios no quero ver la Batalla de Winterfell, creo que sera un poco sangrienta #BattleOfWinterfell #GOT #GameofThrones #JuegodeTronos",2,['asustado']
e7003e83-6305-4be2-95e3-1e6cf107c996,Mi novela Intraterrestre está hoy con un 35% de descuento en BuscaLibre. ¡Solo por hoy! #DíadelLibro #INTRATERRESTRE https://t.co/0sUtLzHtO7,3,['feliz']
ebf2f070-cde5-4bfe-ace3-16657b4cfe66,Jon Snow no sirves para nada bastardo #JuegodeTronos,0,['enojado']
4cebd817-417c-4d4c-8480-ebf0b2c319fc,😂 😂 😂 😂 Jamás he disfrutado tanto viendo USER y su especial #ElecccionesGenerales28A #Ceuta #SeAcabaElChollo,3,['feliz']
f725204a-2685-44b5-a09e-10c6fceebca0,"Vaya mérito el de Leo Messi ganado 10 ligas de 15, enfrentándose cada año al mejor equipo del siglo 20, al gran campeón de europa. Eso es lo que lo hace una leyenda. #LaLiga #BarcaLevante #ForçaBarça #FCB https://t.co/79iqol8KXL",3,['feliz']
77f64fc9-0e6f-42f8-9a56-3517bc249bd2,"¡Hoy en todo Chile marchamos por más consciencia y la urgencia de hacer cambios por los efectos del #cambioclimático • ""No quiero que me deis esperanza, quiero que actuéis como si la casa estuviese en llamas. Porque lo está."" Demoledor discurso de #GretaThunberg #YouthForClimate https://t.co/Qatbz3WtwC",0,['enojado']
628b7bd6-32af-49a8-a4ad-e8561aef4b06,El dominio del Barcelona se entiende a través de Messi... Texto IMPERDIBLE sobre el REY de #LaLiga 😎🏆 https://t.co/0moidGA4Ls,3,['feliz']
4aca36c5-7c25-46f8-9ba6-0da4cc23585a,"#GretaThunberg: Nosotros solo somos niños que protestan, no deberíamos estar haciendo esto,, sentir que nuestro futuro está amenazado hasta el punto de tener que faltar a clase por luchar. Es un fracaso de las generaciones anteriores que no han hecho nada. https://t.co/oW1Alc0JhT",4,['triste']
a346f92b-0c6a-4171-ad9d-e9ac1842b758,#Theon es el MVP del tercer episodio de #JuegoDeTronos por ser un buen hombre. #VivePoniente en USER te quiero Theon,3,['feliz']
9642fc82-972f-4535-8fe9-c47585478f2f,"Y los que no hayáis visto los capítulos me la suda, los demás no tenemos culpa de que no vayáis día a día y no poder transmitir todo lo vivido. Darle caña y poneros al día coño #JuegoDeTronos",0,['enojado']
825f209a-7316-44d3-9b54-c684a32c3ecd,El mejor capítulo de la historia de la mejor serie de la historia... y no hay debate. Lo de Arya Increíble... #GameofThrones #JuegoDeTronos #BattleOfWinterfell #8x03 #GoT,3,['feliz']
f862a1a2-0d14-4c88-ad6a-1b5035cdc971,"Lamento profundamente el incendio de la Catedral De Nuestra Sra de Paris, gran pérdida Religiosa y arquitectónica para todos los Católicos. #NotreDame https://t.co/RnonKd1muo",3,['feliz']
91ad9f75-651e-414b-a334-1c8889f9bd42,"#LaLiga La mano de Arias que ha indignado al Valladolid: ""Ha sido penalti claro"" https://t.co/BdS622IhOX",0,['enojado']
1997f475-0706-4f30-9ca8-ebed5f9472cf,"No se que me genera hoy más miedo, el resultado de las #Elecciones28A o la batalla de #JuegoDeTronos 🥶🥶",0,['enojado']
f69de469-93b1-41bb-93ad-0ccc6f009350,#DatoCurioso Ajax no a perdido ningún duelo de visita en fase eliminatoria de #ChampionsLeague,5,['sorprendido']
20dbc8e4-956c-4761-9702-bbb19926124a,USER Y que triste que cada vez se lee menos. Leamas (#Fahrenheit451) ni siquiera tendría que esforzarse. #DíaDelLibro,0,['enojado']
8923bd30-f38b-4e16-b317-0d4fd67df76e,Una de las más lindas genialidades del chiquitín.. #messi #EstasLocoLionel #FCBarcelona #barcelona #LaLiga #Highlights https://t.co/4OmgNqHhjH,0,['enojado']
a3320b1f-a479-4e99-8aca-33acba5972b8,"#GOTS8E3 El mejor capítulo de la historia de la televisión. Una tensión, un ritmo y un dramatismo inalcanzables. #JuegodeTronos",4,['triste']
0a3d545c-5a37-448e-9db8-4a3330b5d1cb,"A mí hay una cosa que me preocupa, y es como va a inrrumpir VOX en el congreso #ElecccionesGenerales28A",3,['feliz']
9c80505e-c819-4234-bb68-31b2d23a06bc,"Quiero ver yo qué piensan los de ""la única iglesia que me gusta es la que arde"" ante lo de #NotreDame Imagino que todos poniendo tweets diciendo que qué pena y demás. A ver si con este tipo de cosas reflexionan.",0,['enojado']
43848961-afe1-4c02-8277-1a358d322772,"Quedan pequeños focos de incendio, pero casi está completamente apagado. Lo que impacta hoy es la ola de solidaridad que sea en Francia o por el mundo para ayudar a reconstruirla. Notre Dame demuestra así que es Patrimonio de todos. #NotreDame #patrimonio #jesuisnotredame",4,['triste']
22be32f6-c61a-499a-84af-d6961f5b9cfc,"Después de casi hora y media sin respirar, toca hacer la elección de cada capítulo... ¡Elige tu personaje favorito de este 8x03 de #JuegoDeTronos!",3,['feliz']
51cb497a-6153-4195-b8d3-df93f225f0f2,Lo de #Venezuela se arregla si alguno de los guardaespaldas de Cabello o Maduro les da un balazo en la nuca mientras cenan. 100 años de honores para ese hombre.,3,['feliz']
00b34042-8d8d-46e2-b5cd-f58ff6eb1b63,#ElecccionesGenerales28A Vaya 4 años le esperan al Falcón! #FelizDomingo #EleccionesL6 #EleccionesGenerales https://t.co/JTwaUIvNxg,3,['feliz']
30f77eae-2958-441a-84fd-c987ea2f4c13,"Horas claves... ¿Negociación, midiendo fuerzas??? #30Abr #Venezuela",3,['feliz']
d23412af-db2a-4cf7-bf28-b88c47bfa885,"Estoy feliz y orgullosa, en serio #ElecccionesGenerales28A",3,['feliz']
a0fca141-e134-4ea9-bf23-5b03d479de49,"Todos lamentamos #NotreDameEnLlamas una gran pérdida, pero efectivamente hay dramas humanitarios terribles y no siempre tienen el mismo apoyo ☹ https://t.co/QBgEbMH9Ie",3,['feliz']
ee145033-c942-4475-b080-12d3292381bd,Esta guapa se queda en casa. #campeones #LaLiga https://t.co/2A55AXvTH2,0,['enojado']
47c807e1-720b-4759-8484-e644551f8b43,Pierde España. Pierden los españoles. #28A #AFavorDeEspaña #ElecccionesGenerales28A,4,['triste']
5201fe4a-f9ac-450f-9f15-d3c38551edb1,Hoy la gente de bien le va al #Liverpool ¿O no? #ChampionsLeague,4,['triste']
6b4ea3b0-34fd-463d-a201-e5bd07c4c92b,"Artículo de opinión de la Alcaldesa de Santa Lucía y Presidenta de la Mancomunidad del Sureste, USER #artículo #opinión USER USER USER USER #sostenibilidad #energiasrenovables #medioambiente #Gretathunberg https://t.co/j70UH3Eg2x https://t.co/gZlaBMVL9d",2,['asustado']
e322fac5-b0a8-42ba-8c08-fb8120eb871e,Buena forma forma de celebrar el #DiaDelLibro iniciando una nueva lectura. #dia https://t.co/bRSQQyzutC,4,['triste']
5648b0ac-4c36-462d-a5fa-a153c3e90e63,¿Por qué existe Twitter después de un capítulo de #JuegoDeTronos ? Me acabo de comer un rico rico spoiler https://t.co/IvYpw4MkDx,5,['sorprendido']
cd3264a7-3387-466a-a194-70b3ca992a1a,El ambiente está más caldeado que una rave en la sede de ciudadanos #JuegodeTronos #VivePoniente,4,['triste']
4be5d86c-20e4-43ec-8c90-c5fac022d561,"Las injusticias del fútbol, el USER sin hacer nada, pero nada, lo gana 2x0. Asi es esto. #ChampionsLeague",3,['feliz']
6fa1953b-6272-41d4-8053-2df97f059c7f,Lo mejor de volver a los colegios es que te das cuenta cómo ha cambiado todo 😂 #28A #ElecccionesGenerales28A https://t.co/WVhrrkmp8o,2,['asustado']
45169a05-f605-46f3-892d-0c460a9cd647,"USER USER Espero no caer mal por lo seco que suelo ser, no es mal intencionado aunque mata la emoción. Aunque no lo creamos, esa misma no hace daño al impedir ver las cosas como son. Quizás me a afectado #GretaThunberg.",0,['enojado']
723e6a1b-f509-4d01-9a28-11a16bd046c2,USER Ayer sentí una pena tan grande y no tengo nada que ver con Francia. La pérdida de #NotreDame duele porque es un símbolo de la civilización cristiana occidental. Han tratado por siglos de usurpar su valor religioso y resulta que ayer rezaban de rodillas.,3,['feliz']
d8619da7-f9c3-48af-8554-3066e8d308ae,Yo quiero de la droga que toma Abascal... Para venderla #laderechitacobarde #ElecccionesGenerales28A,4,['triste']
4cf4d2e5-bf4c-41fa-a904-fd5e023a1973,"La reacción inmediata de los millonarios franceses para enfrentar la tragedia de #NotreDame ha sido fantástica. No puedo dejar de pensar lo fantástica que sería tener la misma reacción para enfrentar las enormes brechas económicas, educativas y sociales de su país y el mundo.",4,['triste']
698222ee-2688-470c-bb38-548cdd85e8d5,Los liberales siempre han hecho lo mismo. Azuzan a la gente para que pierda la vida por su causa y mientras ellos se ponen a salvo. Luego cuando el trabajo sucio esté hecho volverá para recoger los frutos. #Venezuela #GolpeDeEstadoEnVenezuela https://t.co/p1C1hZEFtB,4,['triste']
45c9a5ce-8d91-4b34-8560-3df7ae0d55dc,"Qué categoría le darías a una persona que se deja manipular, que defiende los intereses de unas pocas personas, que no utiliza su posición en la defensa de los desposeídos, sencillamente son 👹👺👿 #Venezuela no está sola #Cuba y los revolucionarios del mundo estamos junto a ti. https://t.co/AMeWC6yc1M",3,['feliz']
242b29f7-dda5-408a-b61d-68b1bc4060e5,"#Scouts #YouthForClimate #FridaysForFuture #alborada434 ""Algunos dicen que estamos luchando por nuestro futuro pero no es cierto, estamos luchando por el futuro de todos y no pararemos hasta lograrlo"" 🌻#GretaThunberg https://t.co/z15xVMCvJe",4,['triste']
71c76919-0afd-415a-9ede-3ed16e20b2b3,"Igual que sus muros acogieron nuestras voces, ahora desde aquí nos unimos a ese canto de dolor y pérdida cultural global Nunca vamos a olvidar la emoción que sentimos cantando allí hace tan solo cinco meses #NotreDame #notredamedeparis #NotreDameEnLlamas #NotreDameCathedralFire https://t.co/13RN1Y1Qks",0,['enojado']
072b246f-5141-48b3-b317-ae7f918dc3f5,Ya de de donde salimos tan mediocres los americanos...España llegó a América ...que asco #ElecccionesGenerales28A,4,['triste']
5c565a5b-71bd-41bc-ae84-77e4e3611d82,No entiendo tanta euforia. El gobierno de derechas que nos vamos a comer con PSOE y Ciudadanos no nos lo quita nadie. #ElecccionesGenerales28A,5,['sorprendido']
b8fb6860-aa31-4707-bdb7-ac9d45bac6aa,USER #PorraTecnosMC #LeganesCelta #PorraTecnosMCLeganesCelta #LaLiga #LaLigaSantander 0-2 Aspas y Araujo (33’ y 60’) #APorEles #ANosaReconquista,0,['enojado']
66e4805e-39df-4470-adfd-a784eec864fb,Gran primer tiempo en el Camp Nou con llegadas en ambos arcos!! USER y USER dando cátedra. #ChampionsLeague #ForcaBarca,3,['feliz']
64cc6e26-184f-41c9-8425-65004039e2d4,Y era mucho pedir que me agarrara esta angustia con una de ron in USER house? #VenezuelaLibre #FuerzaVenezuela,4,['triste']
86e6387b-82c5-48d8-a0b3-2a90991c0788,Ya estamos afuera de la catedral de #notredame despiendola como ella hubiera querido https://t.co/vFaMMV5ReL,0,['enojado']
76713a26-0f38-479d-b5f1-9ac1f9706fe9,Guardamos la esperanza que no de embajada Chilena sea por tener un lugar seguro para planear los pasos a seguir #Venezuela,3,['feliz']
41e42950-2721-4d19-9af9-b4da62db5d33,"#sonoradinamita lamentamos el incendio #NotreDame Uno de los iconos mas emblemáticos de #Francia y que grabaremos nuestro ultimo #video ""La Foule"" (Que nadie sepa mi sufrir). Estamos muy tristes por el daño histórico que embarga a todo el mundo. https://t.co/ovdbd0SFhs",4,['triste']
31ec27d5-44ad-4ed8-b0b1-96ffa0a9e253,"Protegiendo a la Madre Tierra, te proteges a ti #earthday #diadelatierra #green #mothernature #naturelover #sustainability #sustainablefashion #fridaysforfuture #gretathunberg #medioambiente #environment #savetheplanet #savetheoceans #afrozshah #greenpeace #mar #earth #planeta https://t.co/D5oYu7J2f0",0,['enojado']
3562ba1a-82e5-48f3-a008-baec61c5033f,La verdad Theon es uno de los personajes que más me sorprendió. Se ganó mi odio y luego todo mi amor. #JuegodeTronos #GameofThones #GOT #Theon https://t.co/MxMMr5Bd4V,2,['asustado']
f21d7028-5824-473c-9a21-83616ab54af7,23 de abril #DiaDelLibro ¡Leamos más y sepamos más! https://t.co/LxBLAPXk9B,3,['feliz']
aff7de1c-d571-4ca3-86bb-374f6d7de1d5,La noche es oscura y alberga horrores USER #ChampionsLeague #Liverpool,4,['triste']
53384380-51ba-4c6b-98b3-4ba5bb66169e,"Me gusta la idea de amontonar libros como recuerdos, asumir que, sin ellos, quizás no hubiera aprendido nada. USER #diadelLibro 🐉🌹📖 https://t.co/85aymRpTFF",0,['enojado']
27778f88-27f1-4acc-af04-7a60eb7f4285,"😝 El Betis, con más victorias que derrotas como local frente al Espanyol vía USER . #Betis #LaLiga https://t.co/HhVt0xjWRD",3,['feliz']
9b57170b-1dc9-4289-a1bd-ee60d14ef4c8,"La izquierda también sabe reprimir, y de qué manera, basta con echar un vistazo a las imágenes en #Venezuela hoy.",4,['triste']
722b558a-5286-4b89-a078-05ca1e64a130,"USER jugó bien incluso mejor que USER #ChampionsLeague pero #TeamMessi ya aseguró su pase a la final, #YoullNeverWalkAlone a ver la final por Tv #ComeOnYouSpurs",1,['desagradado']
67320791-299a-49ad-84d7-6390aa71c70a,"¡Qué grande eres #Messi! Con doblete de Leo y uno más de #Suárez, #Barcelona derrota al #Liverpool y prácticamente sentencia la Semifinal de la #ChampionsLeague https://t.co/kEGgbZqt18",3,['feliz']
585bffec-05a8-4b08-9cbb-6b30c092c781,Tuit vital: Lo que debe leer en algún momento de su vida. Obras maestras. #DiaDelLibro #DiaMundialDoLivro https://t.co/3LrqdWTclp,3,['feliz']
201fc0ef-faa8-4e17-a519-af827c6f890d,#ElecccionesGenerales28A Venga que PSOE gana seguro,0,['enojado']
35cf5281-86ba-4d6f-b889-a7eb18b3db62,"#VivePoniente El Eposodio 3 dura 1 hora y 22 minutos y no tiene ningún desperdicio,después de este se avecinan los mejores totalmente . #JuegodeTronos #got #GamefThrones",4,['triste']
03e357db-c747-4af9-b3e2-f8331c8465fe,¡PICANTE! Maite Delgado paralizó las redes con estas fotos en bikini (52 años bien llevados) #Venezuela #30Abril https://t.co/Z3fztJiRWW,2,['asustado']
55ed9878-dc10-4a71-8a29-260dd6b6ab4a,"Gente, que Hitler hablaba muy bien y tenía un discurso patriótico maravilloso, pero era un fascista. #ElecccionesGenerales28A",4,['triste']
4032ba87-60e9-4a18-88f4-b5502397b54f,Pero que viva la democracia y la soberanía dicen los amiguis de los extremos... #VenezuelaLibre #Colombialibre https://t.co/dKennc4TfH,4,['triste']
cac79046-4ad6-4fb9-8558-ab598c90c5f3,"Pijama, helado, fútbol. Que mejor? #Championsleague",3,['feliz']
ce2a98aa-778c-488d-b2ad-f0c687416e2c,El Liverpool ha sido mucho mejor pero se estaba viendo que era imposible que marcaran un gol... Y teniendo al mejor del mundo en el campo....a callar y claudicar #ChampionsLeague,3,['feliz']
e6f460c2-5561-45fc-809e-ee1d4e45be45,“Los libros son el mejor viático que he encontrado para este humano viaje”. #DiadelLibro,2,['asustado']
c6ae29c2-a8a4-43d9-b722-f66441259800,El 8x03 de #JuegodeTronos es en 3 palabras: ÉPICO. MAGESTUOSO. TERRORÍFICO. Una película de 78 minutos llena de silencios y ruidos que hacen que no pestañees en muchos momentos.,0,['enojado']
a3816eeb-6253-47e7-85a9-1ed937a3d6d9,"El presidente de Francia USER informó que cracias a la labor de los 500 bomberos que luchan contra las llamas con gran profesionalidad, se logró salvar la estructura de la catedral de #NotreDame https://t.co/xgHJUrfdmU",3,['feliz']
86bc2371-f540-4edc-b336-20996e26e845,La mejor manera de entender mi idioma #DiaDelLibro https://t.co/W9wwoyW8qk,5,['sorprendido']
4f247d6a-6ab6-4416-a3eb-b64c7ee63ce1,Por si no lo he dejado claro .... #JuegodeTronos es la mejor #serie del mundo mundial #GameofThrones #JuegoDeTronosEnVodafone . Voy a tener que volver a verla desde el principio. USER https://t.co/UMgdHNkzpW,3,['feliz']
34f53f37-5d89-4456-af68-cec6dcaa7b3f,Esta es la sentencia de USER :”VOX es tóxico y está destruyendo a la derecha española”. #EleccionesL6 #ElecccionesGenerales28A,5,['sorprendido']
38a62a2a-b29f-44bc-b401-e7f87d6f65d2,Gracias a todos los interventores y apoderados del PP de Camas Hoy #MásPPMásEspaña #ValorSeguro para #Camas #ApoderadosEinterventoresPPSevilla #ElecccionesGenerales28A https://t.co/mVIB2omRYk,4,['triste']
c7e2db7d-0d1c-48b4-8bd1-41f2bee5a717,"Todos: ""Liverpool merecía empatar y estaba dominando"" - Messi:""No"" #ChampionsLeague #BarçaLFC",3,['feliz']
8751242d-b7d9-45f1-afbb-d1e1b0c529d3,Tengo el maldito hipe que se me sale del pellejo chaval #JuegodeTronos,1,['desagradado']
f720e52d-a2cb-41d6-aaf0-01a378a0c4a8,Una pena lo que está pasando en estos momentos en Venezuela 🇻🇪 #Venezuela,4,['triste']
018c5ecb-99ff-48f9-8e94-4e2eb2ffe843,Se viene el primer duelo entre #Barcelona y #Liverpool por la semifinal de la #ChampionsLeague ¿Quién sacara ventaja? ▶️https://t.co/jVfWPMjARs https://t.co/LoC61wOwNB,3,['feliz']
d70e971b-33a5-4efa-85b6-0b7e8e428bff,"Fuerza Venezuela, los argentinos de bien estamos con ustedes... Dios los proteja.!! #VenezuelaLibre",4,['triste']
f8ae5639-1607-45ff-a70a-27e78e43129b,"madre mia lo de venezuela me da ganas de llorar, si alguien de allí me leyera que sepais que teneis todo mi apoyo, muchisima fuerza a #Venezuela :(",4,['triste']
d97dcc48-1d72-47c5-bfb8-a5492d472585,Gracias España: Fascistas en lo social y ultraliberales en lo económico #ElecceionesL6 #ElecccionesGenerales28A https://t.co/CZqkY8Bl4d,3,['feliz']
14a0e48a-3a00-484c-bbdc-cfbaf8a76273,"¡No puedo vivir sin mi vida! ¡No puedo vivir sin mi alma! 📖🌹📖🌹📖🌹📖🌹📖🌹📖 Heathcliff, en su tormentoso amor por Catherine ❤ ""Cumbres Borrascosas""🌹📖 #DiaDelLibro #DiaInternacionalDelLibro https://t.co/wdVzArUxC9",3,['feliz']
af3c99d0-1cd4-4ddb-8267-650a96cd64ce,"#NotreDame quién diría que hace dos semanas estaba yo ahí, admirando lo bella que es. 😥 https://t.co/7CYrvvd3M0",5,['sorprendido']
4fa1401c-176d-470e-ab9a-4a9a8e368825,"Celebremos todas las historias y personajes que por siglos han ampliado nuestros mundos, y nos han llevado a ese lugar y momento que sólo encontramos ahí. #DíaDelLibro Disponible en Amazon: https://t.co/w6iLEJxqym https://t.co/qxxGsrbLRT",0,['enojado']
c5c6521e-ac06-49dd-ba02-f578b305396e,"Apoyo totalmente la huelga mundial contra el cambio climático. La moda sostenible debe ser responsable, con los materiales, con la fabricación, con los seres humanos y con el respeto al entorno y al planeta. #FridaysForFuture #GretaThunberg #ModaSostenible #CambioClimatico",3,['feliz']
